"subject" "act" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
16 "STANDING" 0.279112829797297 -0.0166048785327027 -0.105385387804054 -0.981799941756757 -0.952145577027027 -0.959154718581081 0.398439070898649 -0.0399328008851351 0.334908042452703 -0.975144555810811 -0.97371072472973 -0.963499465810811 0.0758915225945946 0.0126461175208041 -0.00323916079733108 -0.989792145067568 -0.983683936148649 -0.987870589797297 -0.0234165455574324 -0.0899549826756757 0.0914104430743243 -0.975107853243243 -0.975681943310811 -0.983503719189189 -0.101101635114865 -0.0388446538114865 -0.0559685698810811 -0.986503130608108 -0.990913761689189 -0.993534093445946 -0.966111032432432 -0.957578956148649 -0.966111032432432 -0.957578956148649 -0.988800567837838 -0.987295751351351 -0.962713478851351 -0.961700354594595 -0.991898349797297 -0.989581115675676 -0.985069469256757 -0.966628266554054 -0.972165987635135 -0.98073299777027 -0.948198991621622 -0.955154371081081 -0.989875791081081 -0.983526259527027 -0.985833200743243 -0.990636437905405 -0.985172263243243 -0.98851178527027 -0.974450959121622 -0.980046321081081 -0.984735866351351 -0.975621404594595 -0.973546326283784 -0.984569642364865 -0.969634297432432 -0.957617373783784 -0.986981259594595 -0.986543872432432 -0.972989648851351 -0.961399224932432 -0.990000803918919 -0.989436260405405
16 "WALKING" 0.276023564509804 -0.0204286929452941 -0.108804049803922 -0.404692523921569 -0.314569762352941 -0.159799790235294 0.925981326078431 -0.0668246472745098 -0.217351194313725 -0.982469595490196 -0.973784841960784 -0.961387254313726 0.0770223771764706 0.00968444678235294 0.00360803282352941 -0.396223738431373 -0.425563858627451 -0.44025821745098 -0.0151721912792157 -0.0695955689607843 0.0818650735686274 -0.654171847058823 -0.612593634117647 -0.365489530588235 -0.110917348282353 -0.0433876843176471 -0.0532986670705882 -0.675889722745098 -0.712237752941177 -0.571264779411765 -0.258766694117647 -0.47180926745098 -0.258766694117647 -0.47180926745098 -0.363144483529412 -0.403386563921569 -0.485931932745098 -0.665078404313725 -0.671541834117647 -0.722808438431373 -0.394790433529412 -0.321500667843137 -0.244363048235294 -0.409070488039216 -0.354370678627451 -0.180501317941176 -0.44140618254902 -0.454270822156863 -0.422332394117647 -0.402884115098039 -0.433612657843137 -0.45663628254902 -0.59574648627451 -0.619731930392157 -0.432885310980392 -0.673741136862745 -0.61194087745098 -0.403219791372549 -0.410463241960784 -0.592150985098039 -0.378278490588235 -0.441447754509804 -0.669228540784314 -0.721137001568627 -0.72068229 -0.745726853921569
16 "WALKING_DOWNSTAIRS" 0.295586802191489 -0.0183898583787234 -0.119873705148936 0.207251997929787 -0.146993837655319 0.0114353944787234 0.917818427021277 -0.0584832676382979 -0.225382496382979 -0.957785118085106 -0.955487793617021 -0.910588943191489 0.0907857064255319 -0.0148114530276596 -0.029312256293617 -0.101186926595745 -0.261684752425532 -0.303381582831915 -0.0225373369978723 -0.068264792706383 0.0835380057 -0.45418847106383 -0.528329304680851 -0.444636334893617 -0.103904044543617 -0.0567686629753191 -0.0612136932929787 -0.623676024255319 -0.583421784680851 -0.540633469361702 0.191079793587447 0.119183740638298 0.191079793587447 0.119183740638298 -0.165908810808511 -0.0783498875595745 -0.309820427234043 -0.422315316808511 -0.590896636382979 -0.595822214468085 0.0368263528276596 -0.134598352726809 -0.04769426376 0.266115492098298 -0.208680587882979 -0.0379716239787234 -0.155444882765957 -0.289957855489362 -0.241974080021277 -0.125682818093191 -0.281507406948936 -0.36402669587234 -0.420844008625532 -0.479512983617021 -0.375000625531915 -0.470373498510638 -0.565214032765957 -0.521100818723404 0.114032088546809 -0.0534137179170213 -0.0745659082223404 -0.0919623368021277 -0.488253939574468 -0.479939845914894 -0.58966315 -0.633479804680851
16 "WALKING_UPSTAIRS" 0.255986102627451 -0.0143654945011765 -0.124074517745098 -0.397083831568627 -0.163732745078431 -0.129283825721569 0.826874282745098 -0.0805926025490196 -0.379059698039216 -0.948413552745098 -0.933657461176471 -0.907649558823529 0.0762526677 0.0173729333352941 0.0380533591627451 -0.521089140196078 -0.425625937254902 -0.593411129607843 0.0718408878078431 -0.0486136789705882 -0.00779288021764706 -0.508087166666667 -0.58638289372549 -0.365025170078431 -0.140908293613922 -0.0296211298558824 -0.035416300054902 -0.707264168627451 -0.77471906627451 -0.717101021960784 -0.233990331568627 -0.334795080196078 -0.233990331568627 -0.334795080196078 -0.48321905 -0.493067129607843 -0.308260568039216 -0.518189646470588 -0.737705162156863 -0.797293228431373 -0.474984014705882 -0.268063812745098 -0.335853041176471 -0.369636140980392 -0.166324239117647 -0.094561233145098 -0.546088862941176 -0.468605205294118 -0.565220840588235 -0.538073090196078 -0.417127012352941 -0.620123586470588 -0.53239971627451 -0.642018064117647 -0.492427493529412 -0.509896031372549 -0.559600598431373 -0.387309489901961 -0.370649738235294 -0.418924256078431 -0.475597717843137 -0.51993124 -0.630546675490196 -0.532486721568627 -0.787833632352941 -0.825314327058824
17 "SITTING" 0.2773570196875 -0.014156274084375 -0.11362408509375 -0.9944439053125 -0.96185862984375 -0.96572919578125 0.94488374765625 -0.002814673171875 -0.135803881679687 -0.99019661703125 -0.9667201059375 -0.9566106440625 0.075070986171875 0.0056097104915625 -0.0015544841534375 -0.99434060296875 -0.98863700234375 -0.990529261875 -0.042549159015625 -0.0669245931234375 0.0860053803375 -0.98963832578125 -0.98612868078125 -0.9797052259375 -0.094247696875 -0.0411134199378125 -0.051090324421875 -0.9952559371875 -0.9949818809375 -0.9938412575 -0.97274734640625 -0.96506519109375 -0.97274734640625 -0.96506519109375 -0.99281471515625 -0.99144649921875 -0.967177744375 -0.97541025484375 -0.996334795 -0.994446755625 -0.9939693815625 -0.96992798921875 -0.97484160453125 -0.99465731359375 -0.959789141875 -0.96292107328125 -0.99454262109375 -0.9883274196875 -0.9888280653125 -0.9946131621875 -0.98991581109375 -0.99081824828125 -0.98841106765625 -0.98879397953125 -0.98161709828125 -0.99004126046875 -0.984813098125 -0.9809696453125 -0.973626755 -0.9653996796875 -0.99142725046875 -0.99031962640625 -0.98336929234375 -0.97471085296875 -0.995204564375 -0.99362452375
17 "STANDING" 0.274053029100671 -0.0171423942838926 -0.109323175926644 -0.982489839127517 -0.957034053087248 -0.962368689194631 0.37870119 0.179129297516779 0.238248574516779 -0.973987216912752 -0.968975513422819 -0.963450211946309 0.0759079453328859 0.00681208949187919 -0.00218120271214765 -0.987040621812081 -0.982038770469799 -0.987212423959732 -0.0252984632625772 -0.0853520131053691 0.0991990429060403 -0.978761797718121 -0.978623078590604 -0.981088906711409 -0.101651599973154 -0.0384239624362416 -0.0574252779194631 -0.985223622348993 -0.988665907583893 -0.990370841677852 -0.965906890872483 -0.96245468261745 -0.965906890872483 -0.96245468261745 -0.986913264161074 -0.985485451543624 -0.96986878261745 -0.968934333758389 -0.989798678791946 -0.98744786409396 -0.983032594161074 -0.964867917315436 -0.973167083288591 -0.982322016845638 -0.955164671073826 -0.958954536778523 -0.987050983355705 -0.981958323758389 -0.985187567651007 -0.988218924899329 -0.983503659597315 -0.98783070295302 -0.976528205302013 -0.98082255852349 -0.981289884563758 -0.979605175771812 -0.977600053087248 -0.982737767718121 -0.971474990134228 -0.962895284026846 -0.985171127114094 -0.984795209328859 -0.977011636510067 -0.969048585503356 -0.987978655369128 -0.987319823825503
17 "WALKING" 0.272341855245902 -0.0184875403339344 -0.109792122032787 -0.31950017295082 -0.0175797885542623 -0.265824489180328 0.92811236852459 -0.179927382704918 -0.190265949622951 -0.980983351639344 -0.968613202622951 -0.956903248196721 0.0773188580032787 0.0130098548360656 0.0243753334442623 -0.355492635409836 -0.0935385034 -0.534303311639344 -0.00922265519180328 -0.0839773343770492 0.0757132656704918 -0.47981351295082 -0.454932903934426 -0.386044435409836 -0.109959237927869 -0.0379251328622951 -0.0513807166754098 -0.431296148196721 -0.560203489016393 -0.524422887377049 -0.151151487704918 -0.461837866885246 -0.151151487704918 -0.461837866885246 -0.301093269180328 -0.275672786229508 -0.335009836885246 -0.522494763606557 -0.517167440655738 -0.53970849147541 -0.360991674918033 -0.0650267622126229 -0.382832802295082 -0.304806274098361 -0.0556137930852459 -0.262391594918033 -0.423446094590164 -0.194232721737705 -0.523427055737705 -0.343866129016393 -0.0470379377672131 -0.543872996229508 -0.40771670852459 -0.490166286557377 -0.398809217540984 -0.504849290819672 -0.439238787704918 -0.438768699508197 -0.429380043442623 -0.565162507704918 -0.335938891803279 -0.211231860180328 -0.518618058688525 -0.615320077704918 -0.582711859672131 -0.520385479180328
17 "WALKING_DOWNSTAIRS" 0.29391828326087 -0.0167359404347826 -0.0892432745173913 0.187719760269565 -0.0607892037384783 -0.231064156615217 0.928817578043478 -0.151077057652174 -0.160962985956522 -0.950026242173913 -0.946576675652174 -0.901097766521739 0.118250858006522 -0.0113826178208696 -0.00939838078195652 -0.103436471413043 -0.304063534173913 -0.536331570652174 0.0677728390673913 -0.123517195928261 0.0162878745776087 -0.370436868891304 -0.459281989565217 -0.468462984347826 -0.1077700285 -0.0381702367441304 -0.0582518846641304 -0.526801825217391 -0.572144734130435 -0.542770646521739 0.148951103536087 0.0914076757326087 0.148951103536087 0.0914076757326087 -0.221631694184783 -0.206576683876087 -0.232641763307609 -0.352687281086957 -0.540325787826087 -0.592319490869565 -0.0226239171245652 -0.130272514565217 -0.3180818605 0.258941676302174 -0.0860527358695652 -0.245413541641304 -0.215092049054348 -0.351268404347826 -0.498668458043478 -0.0718767032673913 -0.298931144913043 -0.573043711086957 -0.316412962967391 -0.451126869347826 -0.403380386086957 -0.393194731747826 -0.469390428043478 -0.540949520217391 0.0580680522108696 -0.0618876767130435 -0.188680399771739 -0.236538515947826 -0.40943875826087 -0.428868687826087 -0.57734888 -0.643399203913044
17 "WALKING_UPSTAIRS" 0.252604768583333 -0.0228645614308333 -0.121290442104167 -0.062952754100625 -0.0131721014395833 -0.230220954239583 0.853530565833333 -0.284153753333333 -0.298171464166667 -0.949460372291667 -0.91597346625 -0.930159843541667 0.07680441704375 0.03083565139375 0.00759533846458334 -0.292665827083333 -0.349791873229167 -0.657430836041667 -0.0304250571395833 -0.0548455941370417 0.0560931358145833 -0.496562732729167 -0.493044125208333 -0.234402350714583 -0.142655397660417 -0.0414496328508333 -0.0223482086545833 -0.606044344375 -0.676722847708333 -0.610586202291667 -0.0128062276916667 -0.1028777303875 -0.0128062276916667 -0.1028777303875 -0.357233897916667 -0.390912450416667 -0.235191249091667 -0.440837260125 -0.637367490625 -0.68231162875 -0.1397522212625 -0.1175197356 -0.3999234945625 -0.0355381172854167 -0.0252781736083333 -0.2048157105 -0.360272225833333 -0.37705192875 -0.633017707916667 -0.287219038291667 -0.365114263583333 -0.680325770833333 -0.416223018291667 -0.521435415208333 -0.324273713333333 -0.5244683916875 -0.481154119791667 -0.2778914704375 -0.150305643291667 -0.217393170604167 -0.360299853125 -0.437383107916667 -0.504066956875 -0.496444579791667 -0.669008763541667 -0.7241557425
18 "SITTING" 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 0.076622889 0.00694560289491228 0.00278757042058246 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561404 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.994906565789474 -0.974980068596491 -0.975722121403509 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.992039060701754 -0.985694744385965 -0.990141676315789 -0.989961500350877 -0.988702701403509 -0.983027386491228 -0.992575399473684 -0.985710087894737 -0.98279727631579 -0.984781467192982 -0.982226151578947 -0.990407075964912 -0.991044297894737 -0.986535242105263 -0.981252632807018 -0.99480818754386 -0.994967621754386
18 "STANDING" 0.276684386449275 -0.0169925770471014 -0.108098009405797 -0.988490868695652 -0.96926645442029 -0.974018901594203 0.397346474057971 0.230993042101449 0.259500694 -0.988827932463768 -0.987344947318841 -0.983068510797101 0.0751865274710145 0.0110501731423551 -0.00153240347297101 -0.987780773985507 -0.980118218478261 -0.989493834855072 -0.0259226555123188 -0.0781870756304348 0.0887744535869565 -0.976675935434783 -0.982200272028986 -0.978608221086957 -0.0991874848985507 -0.0400387475362319 -0.0560999305797101 -0.988628037681159 -0.990867322898551 -0.989221266449275 -0.979130455507246 -0.978964058623188 -0.979130455507246 -0.978964058623188 -0.987075119855072 -0.98766901384058 -0.97135978942029 -0.969577149855072 -0.990762736811594 -0.990231044275362 -0.987946538405797 -0.972388401376812 -0.981817857463768 -0.988800889782609 -0.968848513913043 -0.971350675869565 -0.988065862391304 -0.980246633913043 -0.987608615869565 -0.988570290724638 -0.981433079202899 -0.989967718768116 -0.977621100942029 -0.984526744927536 -0.979336565942029 -0.976754834130435 -0.980994857318841 -0.980314834565217 -0.981503441594203 -0.980039752173913 -0.986664518333333 -0.987894490797101 -0.977993697681159 -0.969643167391304 -0.990345610942029 -0.990447191811594
18 "WALKING" 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.227005874892857 -0.428348061071429 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.975311658928571 -0.97248384875 0.0767524278392857 0.0282745481892857 0.010685091 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143 -0.37147515625 -0.24360627125 -0.48977105125 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.414797154464286 -0.361908549464286 -0.601147246785714 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.609673434464286 -0.570898150714286 -0.538152344821429 -0.734901390178571 -0.460890661785714 -0.54840977125 -0.424386734107143 -0.565563056964286 -0.41403775125 -0.444453486071429 -0.620331394285714 -0.668908146607143 -0.710596311071429 -0.769408385535714
18 "WALKING_DOWNSTAIRS" 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.302634565090909 -0.254214045818182 -0.418610127454545 0.932277478363636 -0.225809125454545 -0.0493636733454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.502473033509091 -0.617230786 -0.483658260727273 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.676716181636364 -0.752608622181818 -0.605655411090909 -0.293531973636364 -0.229934247036364 -0.293531973636364 -0.229934247036364 -0.466516044 -0.3825173332 -0.381022814727273 -0.507995478327273 -0.701663073636364 -0.744159518909091 -0.350086793272727 -0.309049613818182 -0.505824358 -0.285535871636364 -0.273798158 -0.418258649818182 -0.412728286727273 -0.465982666363636 -0.622135895090909 -0.416050500909091 -0.464546054727273 -0.678751080363636 -0.489232274509091 -0.641527595090909 -0.447030699454545 -0.513947089545455 -0.607757979272727 -0.543996110545454 -0.241973534781818 -0.344299434181818 -0.3833987134 -0.386565072363636 -0.604735414363636 -0.533844932145455 -0.744236045090909 -0.763430801654545
18 "WALKING_UPSTAIRS" 0.265401201896552 -0.0222060684378914 -0.112655891327586 -0.380168286724138 -0.211155120224138 -0.31437339137931 0.883330258448276 -0.316619946206897 -0.106112549189655 -0.961738807068966 -0.942056881206897 -0.907839723965517 0.0812402028517241 0.0211654691775862 0.0093589662862069 -0.563202134655172 -0.56794063862069 -0.760829911206897 -0.0470683915017241 -0.0526133819862069 0.0906736478431034 -0.593841504137931 -0.507297003103448 -0.433922212068966 -0.0899953036658621 -0.0527472610827586 -0.0692536211396552 -0.76068902862069 -0.828872171206897 -0.718951757931034 -0.279146312758621 -0.37184157 -0.279146312758621 -0.37184157 -0.601463948275862 -0.579330320344828 -0.3691086 -0.528058134137931 -0.781652689310345 -0.835525127931035 -0.465097261896552 -0.363450742586207 -0.522728377068965 -0.350639840862069 -0.190550638155172 -0.269571390465517 -0.589410590172414 -0.579650286034483 -0.736149274137931 -0.575331252413793 -0.585531432931034 -0.784728430344828 -0.59232371 -0.649817266551724 -0.504364096896552 -0.60071129637931 -0.443429836896552 -0.466022431206897 -0.436561064482759 -0.436218933448276 -0.574481396551724 -0.587926077068965 -0.654029089310345 -0.533044636034483 -0.826193160862069 -0.860910992241379
19 "SITTING" 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.950388943972603 -0.951929615068493 0.581371509041096 0.360343534657534 0.489126594657534 -0.969355010136986 -0.96996981369863 -0.960394960821918 0.0753747129191781 0.0137921005843836 0.00173106800213699 -0.987043285479452 -0.979267729041096 -0.986704740273973 -0.0214151280054795 -0.0520207886438356 0.0968980718168493 -0.984625306849315 -0.959758309589041 -0.96559497630137 -0.100986131452055 -0.0425170215068493 -0.0590801684246575 -0.988464752739726 -0.987465915068493 -0.98531069 -0.962074065616438 -0.951755657260274 -0.962074065616438 -0.951755657260274 -0.986423976027397 -0.984205184931507 -0.942229043835616 -0.950491807945205 -0.989450316575342 -0.985831284657534 -0.979238031780822 -0.960763181917808 -0.96633509109589 -0.975204245342466 -0.948053070136986 -0.947514931780822 -0.986775590136986 -0.979141571643836 -0.98398048 -0.988576991369863 -0.980999857671233 -0.988151915753425 -0.981743664931507 -0.968188675753425 -0.968235777945205 -0.985576048219178 -0.955598610136986 -0.967869249178082 -0.962632577945206 -0.952802277671233 -0.983751646712329 -0.983687272739726 -0.964238768493151 -0.950484417260274 -0.986727418493151 -0.985416444657534
19 "STANDING" 0.275236120897436 -0.0163386191692308 -0.109009745967949 -0.976667486346154 -0.959870238141026 -0.96966423224359 0.0799472068589744 0.281308523846154 0.426985712583333 -0.97461339948718 -0.979708806346154 -0.974800697628205 0.0763802440115385 0.0105710995155769 7.86319406346154e-05 -0.984160590512821 -0.972661503653846 -0.987269211153846 -0.0283449715841308 -0.0802323734358974 0.0910321907371795 -0.964863402051282 -0.966406033333333 -0.96736535474359 -0.0972138924025641 -0.0395548785392949 -0.0563882070296795 -0.975647552884615 -0.986240375448718 -0.985318459807692 -0.963567704294872 -0.962892061474359 -0.963567704294872 -0.962892061474359 -0.983981613076923 -0.980187494038462 -0.947873416153846 -0.947504339487179 -0.985557351666667 -0.981566959230769 -0.980532045641026 -0.963474500576923 -0.977480268012821 -0.975691391730769 -0.960026964102564 -0.967432961858974 -0.984209045833333 -0.972600799615385 -0.985082430384615 -0.985575489166667 -0.974852455512821 -0.988074790192308 -0.961874857179487 -0.973465162307692 -0.969799551538462 -0.966472643076923 -0.963170588076923 -0.969706335128205 -0.970531742884615 -0.96415145724359 -0.979926121474359 -0.979324420192308 -0.962327279423077 -0.947775570961538 -0.983128728076923 -0.980685242564103
19 "WALKING" 0.273931172307692 -0.0191773587903846 -0.122736673192308 -0.0489049407963462 0.181801561185577 -0.13947794235 0.935222559230769 -0.2233381 -0.0898428797307692 -0.9698614625 -0.958651200384615 -0.929187930961539 0.0822246284461538 0.0144113482019523 -0.0327528722288462 0.110306729315577 0.0809271194038462 -0.179390497475 -0.0274970979894231 -0.0751569333730769 0.0798106981923077 -0.0264357957923077 -0.114406108840577 -0.104202986482692 -0.0832353261384615 -0.0307128442115385 -0.0603091962115385 0.0801186523134615 -0.291594827626923 -0.213494065344231 0.0648173438653846 -0.0993927171359615 0.0648173438653846 -0.0993927171359615 0.109450990201923 0.0356558788076923 0.100045071430769 -0.0218463165461538 -0.164699977592308 -0.271487480103846 -0.0299815666923077 0.169258575663077 -0.104423357596154 -0.0578820787019231 0.112615077990385 -0.233872331063462 0.0336380997853846 0.0107318703980769 -0.129367902596154 0.0908366492173077 0.0854010732076923 -0.227829841936346 0.228142361865385 -0.0973549846596154 -0.01050470716 -0.108388809533846 -0.133010285461538 -0.220271190807692 0.0322272296217308 -0.324793406057692 0.0730179928688462 -0.0222869586038462 -0.0952460452365385 -0.141598402309615 -0.262442822846154 -0.336148733
19 "WALKING_DOWNSTAIRS" 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.626917070512821 0.514816445641026 0.049322451025641 0.881940855128205 -0.215018042307692 -0.126146868942821 -0.899726139487179 -0.917880864102564 -0.899363131794872 0.0730930306923077 -0.0386872111282051 -0.00955202497435897 0.544273037307692 0.355306716915385 -0.0200111148717949 -0.205775427307692 0.0274707556666667 0.163962510807692 0.267657219333333 0.0483147743589744 -0.0314083457948718 -0.0337429578461538 -0.0394612603358974 -0.0545565563487179 0.179148649684615 -0.0146299196923077 0.116646170221282 0.644604325128205 0.413472376589744 0.644604325128205 0.413472376589744 0.434490400974359 0.450612065720513 0.418004608615385 0.237821231894872 0.0875816618205128 -0.0438985022538462 0.537012022051282 0.494457802230769 0.110659220744872 0.658506543333333 0.427928785230769 -0.0783635041538461 0.474317256051282 0.276716853307692 0.0595905768717949 0.476803887476923 0.349771285415897 -0.0983930104846154 0.474962448333333 0.147083143564103 0.210673073192308 0.196613286661538 -0.028489571974359 -0.215892226769231 0.586637550769231 0.0828630624102564 0.538404846128205 0.316346415348718 0.203979764835897 0.0320366671179487 -0.0229045295641026 -0.143254547512821
19 "WALKING_UPSTAIRS" 0.242118808925 -0.0303986615775 -0.151054607725 -0.1287420952375 0.176349922525 -0.1904685504575 0.8294283725 -0.3871007085 -0.2210087627 -0.916495992 -0.9010448505 -0.83693567475 0.08315450836225 0.056818586275 0.0316681980575 -0.1742790558 -0.0128865483575 -0.4442822275 0.0388537087875 -0.134514320575 -0.000233248224999999 -0.4068000325 -0.17263322355 -0.110117174875 -0.1018063044 -0.0346288461475 -0.0533545875525 -0.23937641116 -0.49212221875 -0.3754149830025 0.01738119347275 -0.177666828025 0.01738119347275 -0.177666828025 -0.114189605875 -0.284060693125 -0.06161577145 -0.26440144275 -0.372790526575 -0.50740029025 -0.15687949467775 0.111818164225 -0.2196444734075 -0.11993477534 0.13255758081125 -0.2399806950525 -0.2053226461925 -0.073928372175 -0.3806571232 -0.2172651781 -0.0131695876025 -0.50771620575 -0.194485509535 -0.2254218170275 -0.06612935167 -0.4775147465 -0.149925160355 -0.207498123525 -0.07962876322 -0.368253499 -0.187391317015 -0.43467125 -0.28884026785 -0.3771327525 -0.4771839145 -0.58828966075
20 "SITTING" 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 0.924454522424242 0.0733385412878788 0.151679135228788 -0.985829034393939 -0.966983534242424 -0.935854966151515 0.0746568393030303 0.00597430268636364 0.00160134859924242 -0.982078229242424 -0.970896863484848 -0.976522488787879 -0.036405928969697 -0.0650689347121212 0.0642882138333333 -0.976309017121212 -0.960104508636364 -0.945771803484848 -0.0959970816060606 -0.0407299244348485 -0.0465835149090909 -0.977414910909091 -0.979684097272727 -0.979742084090909 -0.952738043030303 -0.937764028181818 -0.952738043030303 -0.937764028181818 -0.978774578333333 -0.972537871515151 -0.939574435606061 -0.941069909848485 -0.983010276060606 -0.97507615 -0.981203064242424 -0.945198619242424 -0.947597457121212 -0.98397837530303 -0.935031700454545 -0.924947175454545 -0.982243603030303 -0.971158287575758 -0.973211461363636 -0.983565760757576 -0.972776577272727 -0.978458923030303 -0.969913284393939 -0.964643068787879 -0.950963363939394 -0.978433538484848 -0.958015696363636 -0.949176822121212 -0.946913451666667 -0.942151231515152 -0.971730462575758 -0.972597744242424 -0.953399068181818 -0.943725755909091 -0.976108353787879 -0.975226588333333
20 "STANDING" 0.259476241347518 -0.0163194083019858 -0.102269896507801 -0.964817496241135 -0.918181817517731 -0.941803525177305 0.243933203340426 0.258712870425532 0.267008286013972 -0.95623959858156 -0.966411596382979 -0.958873661985816 0.0825846014680851 0.00658829726780142 -0.00467173241158156 -0.971460835248227 -0.955570140283688 -0.971500836453901 -0.0236717592396454 -0.0822054794284397 0.099702523764539 -0.933880523262411 -0.937204025319149 -0.938722946524823 -0.100821358553191 -0.0410744735163121 -0.0562461262340425 -0.954264629574468 -0.96398537858156 -0.966996423687943 -0.94089527070922 -0.924569823758865 -0.94089527070922 -0.924569823758865 -0.970150231560284 -0.958568538297872 -0.920699988794326 -0.900817968865248 -0.966654827234043 -0.952733291205674 -0.963763449361702 -0.930700019007092 -0.952366421985816 -0.965558218085106 -0.917104270212766 -0.940368708368794 -0.971371522765957 -0.95573325929078 -0.96727434964539 -0.974246557375887 -0.958789457021277 -0.974455084822695 -0.930017996099291 -0.940776945460993 -0.940765025460993 -0.936162329716312 -0.935890983687943 -0.943867625602837 -0.936466023404255 -0.929860887049645 -0.959147997446808 -0.957023126241135 -0.923032217446809 -0.904626231134752 -0.954446441985816 -0.953635007021277
